continent,location,date,population,new_vaccinations,total_new_vaccinations
Europe,Albania,04/04/2020,2842318,0,0
Europe,Albania,05/04/2020,2842318,0,0
Europe,Albania,06/04/2020,2842318,0,0
Europe,Albania,07/04/2020,2842318,0,0
Europe,Albania,08/04/2020,2842318,0,0
Europe,Albania,09/04/2020,2842318,0,0
Europe,Albania,10/04/2020,2842318,0,0
Europe,Albania,11/04/2020,2842318,0,0
Europe,Albania,12/04/2020,2842318,0,0
Europe,Albania,13/04/2020,2842318,0,0
Europe,Albania,14/04/2020,2842318,0,0
Europe,Albania,15/04/2020,2842318,0,0
Europe,Albania,16/04/2020,2842318,0,0
Europe,Albania,17/04/2020,2842318,0,0
Europe,Albania,18/04/2020,2842318,0,0
Europe,Albania,19/04/2020,2842318,0,0
Europe,Albania,20/04/2020,2842318,0,0
Europe,Albania,21/04/2020,2842318,0,0
Europe,Albania,22/04/2020,2842318,0,0
Europe,Albania,23/04/2020,2842318,0,0
Europe,Albania,24/04/2020,2842318,0,0
Europe,Albania,25/04/2020,2842318,0,0
Europe,Albania,26/04/2020,2842318,0,0
Europe,Albania,27/04/2020,2842318,0,0
Europe,Albania,28/04/2020,2842318,0,0
Europe,Albania,29/04/2020,2842318,0,0
Europe,Albania,30/04/2020,2842318,0,0
Europe,Albania,01/05/2020,2842318,0,0
Europe,Albania,02/05/2020,2842318,0,0
Europe,Albania,03/05/2020,2842318,0,0
Europe,Albania,04/05/2020,2842318,0,0
Europe,Albania,05/05/2020,2842318,0,0
Europe,Albania,06/05/2020,2842318,0,0
Europe,Albania,07/05/2020,2842318,0,0
Europe,Albania,08/05/2020,2842318,0,0
Europe,Albania,09/05/2020,2842318,0,0
Europe,Albania,10/05/2020,2842318,0,0
Europe,Albania,11/05/2020,2842318,0,0
Europe,Albania,12/05/2020,2842318,0,0
Europe,Albania,13/05/2020,2842318,0,0
Europe,Albania,14/05/2020,2842318,0,0
Europe,Albania,15/05/2020,2842318,0,0
Europe,Albania,16/05/2020,2842318,0,0
Europe,Albania,17/05/2020,2842318,0,0
Europe,Albania,18/05/2020,2842318,0,0
Europe,Albania,19/05/2020,2842318,0,0
Europe,Albania,20/05/2020,2842318,0,0
Europe,Albania,21/05/2020,2842318,0,0
Europe,Albania,22/05/2020,2842318,0,0
Europe,Albania,23/05/2020,2842318,0,0
Europe,Albania,24/05/2020,2842318,0,0
Europe,Albania,25/05/2020,2842318,0,0
Europe,Albania,26/05/2020,2842318,0,0
Europe,Albania,27/05/2020,2842318,0,0
Europe,Albania,28/05/2020,2842318,0,0
Europe,Albania,29/05/2020,2842318,0,0
Europe,Albania,30/05/2020,2842318,0,0
Europe,Albania,31/05/2020,2842318,0,0
Europe,Albania,01/06/2020,2842318,0,0
Europe,Albania,02/06/2020,2842318,0,0
Europe,Albania,03/06/2020,2842318,0,0
Europe,Albania,04/06/2020,2842318,0,0
Europe,Albania,05/06/2020,2842318,0,0
Europe,Albania,06/06/2020,2842318,0,0
Europe,Albania,07/06/2020,2842318,0,0
Europe,Albania,08/06/2020,2842318,0,0
Europe,Albania,09/06/2020,2842318,0,0
Europe,Albania,10/06/2020,2842318,0,0
Europe,Albania,11/06/2020,2842318,0,0
Europe,Albania,12/06/2020,2842318,0,0
Europe,Albania,13/06/2020,2842318,0,0
Europe,Albania,14/06/2020,2842318,0,0
Europe,Albania,15/06/2020,2842318,0,0
Europe,Albania,16/06/2020,2842318,0,0
Europe,Albania,17/06/2020,2842318,0,0
Europe,Albania,18/06/2020,2842318,0,0
Europe,Albania,19/06/2020,2842318,0,0
Europe,Albania,20/06/2020,2842318,0,0
Europe,Albania,21/06/2020,2842318,0,0
Europe,Albania,22/06/2020,2842318,0,0
Europe,Albania,23/06/2020,2842318,0,0
Europe,Albania,24/06/2020,2842318,0,0
Europe,Albania,25/06/2020,2842318,0,0
Europe,Albania,26/06/2020,2842318,0,0
Europe,Albania,27/06/2020,2842318,0,0
Europe,Albania,28/06/2020,2842318,0,0
Europe,Albania,29/06/2020,2842318,0,0
Europe,Albania,30/06/2020,2842318,0,0
Europe,Albania,01/07/2020,2842318,0,0
Europe,Albania,02/07/2020,2842318,0,0
Europe,Albania,03/07/2020,2842318,0,0
Europe,Albania,04/07/2020,2842318,0,0
Europe,Albania,05/07/2020,2842318,0,0
Europe,Albania,06/07/2020,2842318,0,0
Europe,Albania,07/07/2020,2842318,0,0
Europe,Albania,08/07/2020,2842318,0,0
Europe,Albania,09/07/2020,2842318,0,0
Europe,Albania,10/07/2020,2842318,0,0
Europe,Albania,11/07/2020,2842318,0,0
Europe,Albania,12/07/2020,2842318,0,0
Europe,Albania,13/07/2020,2842318,0,0
Europe,Albania,14/07/2020,2842318,0,0
Europe,Albania,15/07/2020,2842318,0,0
Europe,Albania,16/07/2020,2842318,0,0
Europe,Albania,17/07/2020,2842318,0,0
Europe,Albania,18/07/2020,2842318,0,0
Europe,Albania,19/07/2020,2842318,0,0
Europe,Albania,20/07/2020,2842318,0,0
Europe,Albania,21/07/2020,2842318,0,0
Europe,Albania,22/07/2020,2842318,0,0
Europe,Albania,23/07/2020,2842318,0,0
Europe,Albania,24/07/2020,2842318,0,0
Europe,Albania,25/07/2020,2842318,0,0
Europe,Albania,26/07/2020,2842318,0,0
Europe,Albania,27/07/2020,2842318,0,0
Europe,Albania,28/07/2020,2842318,0,0
Europe,Albania,29/07/2020,2842318,0,0
Europe,Albania,30/07/2020,2842318,0,0
Europe,Albania,31/07/2020,2842318,0,0
Europe,Albania,01/08/2020,2842318,0,0
Europe,Albania,02/08/2020,2842318,0,0
Europe,Albania,03/08/2020,2842318,0,0
Europe,Albania,04/08/2020,2842318,0,0
Europe,Albania,05/08/2020,2842318,0,0
Europe,Albania,06/08/2020,2842318,0,0
Europe,Albania,07/08/2020,2842318,0,0
Europe,Albania,08/08/2020,2842318,0,0
Europe,Albania,09/08/2020,2842318,0,0
Europe,Albania,10/08/2020,2842318,0,0
Europe,Albania,11/08/2020,2842318,0,0
Europe,Albania,12/08/2020,2842318,0,0
Europe,Albania,13/08/2020,2842318,0,0
Europe,Albania,14/08/2020,2842318,0,0
Europe,Albania,15/08/2020,2842318,0,0
Europe,Albania,16/08/2020,2842318,0,0
Europe,Albania,17/08/2020,2842318,0,0
Europe,Albania,18/08/2020,2842318,0,0
Europe,Albania,19/08/2020,2842318,0,0
Europe,Albania,20/08/2020,2842318,0,0
Europe,Albania,21/08/2020,2842318,0,0
Europe,Albania,22/08/2020,2842318,0,0
Europe,Albania,23/08/2020,2842318,0,0
Europe,Albania,24/08/2020,2842318,0,0
Europe,Albania,25/08/2020,2842318,0,0
Europe,Albania,26/08/2020,2842318,0,0
Europe,Albania,27/08/2020,2842318,0,0
Europe,Albania,28/08/2020,2842318,0,0
Europe,Albania,29/08/2020,2842318,0,0
Europe,Albania,30/08/2020,2842318,0,0
Europe,Albania,31/08/2020,2842318,0,0
Europe,Albania,01/09/2020,2842318,0,0
Europe,Albania,02/09/2020,2842318,0,0
Europe,Albania,03/09/2020,2842318,0,0
Europe,Albania,04/09/2020,2842318,0,0
Europe,Albania,05/09/2020,2842318,0,0
Europe,Albania,06/09/2020,2842318,0,0
Europe,Albania,07/09/2020,2842318,0,0
Europe,Albania,08/09/2020,2842318,0,0
Europe,Albania,09/09/2020,2842318,0,0
Europe,Albania,10/09/2020,2842318,0,0
Europe,Albania,11/09/2020,2842318,0,0
Europe,Albania,12/09/2020,2842318,0,0
Europe,Albania,13/09/2020,2842318,0,0
Europe,Albania,14/09/2020,2842318,0,0
Europe,Albania,15/09/2020,2842318,0,0
Europe,Albania,16/09/2020,2842318,0,0
Europe,Albania,17/09/2020,2842318,0,0
Europe,Albania,18/09/2020,2842318,0,0
Europe,Albania,19/09/2020,2842318,0,0
Europe,Albania,20/09/2020,2842318,0,0
Europe,Albania,21/09/2020,2842318,0,0
Europe,Albania,22/09/2020,2842318,0,0
Europe,Albania,23/09/2020,2842318,0,0
Europe,Albania,24/09/2020,2842318,0,0
Europe,Albania,25/09/2020,2842318,0,0
Europe,Albania,26/09/2020,2842318,0,0
Europe,Albania,27/09/2020,2842318,0,0
Europe,Albania,28/09/2020,2842318,0,0
Europe,Albania,29/09/2020,2842318,0,0
Europe,Albania,30/09/2020,2842318,0,0
Europe,Albania,01/10/2020,2842318,0,0
Europe,Albania,02/10/2020,2842318,0,0
Europe,Albania,03/10/2020,2842318,0,0
Europe,Albania,04/10/2020,2842318,0,0
Europe,Albania,05/10/2020,2842318,0,0
Europe,Albania,06/10/2020,2842318,0,0
Europe,Albania,07/10/2020,2842318,0,0
Europe,Albania,08/10/2020,2842318,0,0
Europe,Albania,09/10/2020,2842318,0,0
Europe,Albania,10/10/2020,2842318,0,0
Europe,Albania,11/10/2020,2842318,0,0
Europe,Albania,12/10/2020,2842318,0,0
Europe,Albania,13/10/2020,2842318,0,0
Europe,Albania,14/10/2020,2842318,0,0
Europe,Albania,15/10/2020,2842318,0,0
Europe,Albania,16/10/2020,2842318,0,0
Europe,Albania,17/10/2020,2842318,0,0
Europe,Albania,18/10/2020,2842318,0,0
Europe,Albania,19/10/2020,2842318,0,0
Europe,Albania,20/10/2020,2842318,0,0
Europe,Albania,21/10/2020,2842318,0,0
Europe,Albania,22/10/2020,2842318,0,0
Europe,Albania,23/10/2020,2842318,0,0
Europe,Albania,24/10/2020,2842318,0,0
Europe,Albania,25/10/2020,2842318,0,0
Europe,Albania,26/10/2020,2842318,0,0
Europe,Albania,27/10/2020,2842318,0,0
Europe,Albania,28/10/2020,2842318,0,0
Europe,Albania,29/10/2020,2842318,0,0
Europe,Albania,30/10/2020,2842318,0,0
Europe,Albania,31/10/2020,2842318,0,0
Europe,Albania,01/11/2020,2842318,0,0
Europe,Albania,02/11/2020,2842318,0,0
Europe,Albania,03/11/2020,2842318,0,0
Europe,Albania,04/11/2020,2842318,0,0
Europe,Albania,05/11/2020,2842318,0,0
Europe,Albania,06/11/2020,2842318,0,0
Europe,Albania,07/11/2020,2842318,0,0
Europe,Albania,08/11/2020,2842318,0,0
Europe,Albania,09/11/2020,2842318,0,0
Europe,Albania,10/11/2020,2842318,0,0
Europe,Albania,11/11/2020,2842318,0,0
Europe,Albania,12/11/2020,2842318,0,0
Europe,Albania,13/11/2020,2842318,0,0
Europe,Albania,14/11/2020,2842318,0,0
Europe,Albania,15/11/2020,2842318,0,0
Europe,Albania,16/11/2020,2842318,0,0
Europe,Albania,17/11/2020,2842318,0,0
Europe,Albania,18/11/2020,2842318,0,0
Europe,Albania,19/11/2020,2842318,0,0
Europe,Albania,20/11/2020,2842318,0,0
Europe,Albania,21/11/2020,2842318,0,0
Europe,Albania,22/11/2020,2842318,0,0
Europe,Albania,23/11/2020,2842318,0,0
Europe,Albania,24/11/2020,2842318,0,0
Europe,Albania,25/11/2020,2842318,0,0
Europe,Albania,26/11/2020,2842318,0,0
Europe,Albania,27/11/2020,2842318,0,0
Europe,Albania,28/11/2020,2842318,0,0
Europe,Albania,29/11/2020,2842318,0,0
Europe,Albania,30/11/2020,2842318,0,0
Europe,Albania,01/12/2020,2842318,0,0
Europe,Albania,02/12/2020,2842318,0,0
Europe,Albania,03/12/2020,2842318,0,0
Europe,Albania,04/12/2020,2842318,0,0
Europe,Albania,05/12/2020,2842318,0,0
Europe,Albania,06/12/2020,2842318,0,0
Europe,Albania,07/12/2020,2842318,0,0
Europe,Albania,08/12/2020,2842318,0,0
Europe,Albania,09/12/2020,2842318,0,0
Europe,Albania,10/12/2020,2842318,0,0
Europe,Albania,11/12/2020,2842318,0,0
Europe,Albania,12/12/2020,2842318,0,0
Europe,Albania,13/12/2020,2842318,0,0
Europe,Albania,14/12/2020,2842318,0,0
Europe,Albania,15/12/2020,2842318,0,0
Europe,Albania,16/12/2020,2842318,0,0
Europe,Albania,17/12/2020,2842318,0,0
Europe,Albania,18/12/2020,2842318,0,0
Europe,Albania,19/12/2020,2842318,0,0
Europe,Albania,20/12/2020,2842318,0,0
Europe,Albania,21/12/2020,2842318,0,0
Europe,Albania,22/12/2020,2842318,0,0
Europe,Albania,23/12/2020,2842318,0,0
Europe,Albania,24/12/2020,2842318,0,0
Europe,Albania,25/12/2020,2842318,0,0
Europe,Albania,26/12/2020,2842318,0,0
Europe,Albania,27/12/2020,2842318,0,0
Europe,Albania,28/12/2020,2842318,0,0
Europe,Albania,29/12/2020,2842318,0,0
Europe,Albania,30/12/2020,2842318,0,0
Europe,Albania,31/12/2020,2842318,0,0
Europe,Albania,01/01/2021,2842318,0,0
Europe,Albania,02/01/2021,2842318,0,0
Europe,Albania,03/01/2021,2842318,0,0
Europe,Albania,04/01/2021,2842318,0,0
Europe,Albania,05/01/2021,2842318,0,0
Europe,Albania,06/01/2021,2842318,0,0
Europe,Albania,07/01/2021,2842318,0,0
Europe,Albania,08/01/2021,2842318,0,0
Europe,Albania,09/01/2021,2842318,0,0
Europe,Albania,10/01/2021,2842318,0,0
Europe,Albania,11/01/2021,2842318,0,0
Europe,Albania,12/01/2021,2842318,0,0
Europe,Albania,13/01/2021,2842318,60,60
Europe,Albania,14/01/2021,2842318,78,138
Europe,Albania,15/01/2021,2842318,42,180
Europe,Albania,16/01/2021,2842318,61,241
Europe,Albania,17/01/2021,2842318,36,277
Europe,Albania,18/01/2021,2842318,42,319
Europe,Albania,19/01/2021,2842318,36,355
Europe,Albania,20/01/2021,2842318,36,391
Europe,Albania,21/01/2021,2842318,30,421
Europe,Albania,22/01/2021,2842318,0,421
Europe,Albania,23/01/2021,2842318,0,421
Europe,Albania,24/01/2021,2842318,0,421
Europe,Albania,25/01/2021,2842318,0,421
Europe,Albania,26/01/2021,2842318,0,421
Europe,Albania,27/01/2021,2842318,0,421
Europe,Albania,28/01/2021,2842318,0,421
Europe,Albania,29/01/2021,2842318,0,421
Europe,Albania,30/01/2021,2842318,0,421
Europe,Albania,31/01/2021,2842318,0,421
Europe,Albania,01/02/2021,2842318,0,421
Europe,Albania,02/02/2021,2842318,0,421
Europe,Albania,03/02/2021,2842318,0,421
Europe,Albania,04/02/2021,2842318,0,421
Europe,Albania,05/02/2021,2842318,0,421
Europe,Albania,06/02/2021,2842318,0,421
Europe,Albania,07/02/2021,2842318,0,421
Europe,Albania,08/02/2021,2842318,0,421
Europe,Albania,09/02/2021,2842318,0,421
Europe,Albania,10/02/2021,2842318,0,421
Europe,Albania,11/02/2021,2842318,0,421
Europe,Albania,12/02/2021,2842318,0,421
Europe,Albania,13/02/2021,2842318,0,421
Europe,Albania,14/02/2021,2842318,0,421
Europe,Albania,15/02/2021,2842318,0,421
Europe,Albania,16/02/2021,2842318,0,421
Europe,Albania,17/02/2021,2842318,0,421
Europe,Albania,18/02/2021,2842318,1348,1769
Europe,Albania,19/02/2021,2842318,1128,2897
Europe,Albania,20/02/2021,2842318,0,2897
Europe,Albania,21/02/2021,2842318,0,2897
Europe,Albania,22/02/2021,2842318,0,2897
Europe,Albania,23/02/2021,2842318,0,2897
Europe,Albania,24/02/2021,2842318,0,2897
Europe,Albania,25/02/2021,2842318,0,2897
Europe,Albania,26/02/2021,2842318,0,2897
Europe,Albania,27/02/2021,2842318,0,2897
Europe,Albania,28/02/2021,2842318,0,2897
Europe,Albania,01/03/2021,2842318,0,2897
Europe,Albania,02/03/2021,2842318,0,2897
Europe,Albania,03/03/2021,2842318,0,2897
Europe,Albania,04/03/2021,2842318,0,2897
Europe,Albania,05/03/2021,2842318,0,2897
Europe,Albania,06/03/2021,2842318,0,2897
Europe,Albania,07/03/2021,2842318,0,2897
Europe,Albania,08/03/2021,2842318,0,2897
Europe,Albania,09/03/2021,2842318,0,2897
Europe,Albania,10/03/2021,2842318,0,2897
Europe,Albania,11/03/2021,2842318,0,2897
Europe,Albania,12/03/2021,2842318,0,2897
Europe,Albania,13/03/2021,2842318,0,2897
Europe,Albania,14/03/2021,2842318,0,2897
Europe,Albania,15/03/2021,2842318,0,2897
Europe,Albania,16/03/2021,2842318,0,2897
Europe,Albania,17/03/2021,2842318,0,2897
Europe,Albania,18/03/2021,2842318,0,2897
Europe,Albania,19/03/2021,2842318,0,2897
Europe,Albania,20/03/2021,2842318,0,2897
Europe,Albania,21/03/2021,2842318,0,2897
Europe,Albania,22/03/2021,2842318,0,2897
Europe,Albania,23/03/2021,2842318,3461,6358
Europe,Albania,24/03/2021,2842318,2302,8660
Europe,Albania,25/03/2021,2842318,5356,14016
Europe,Albania,26/03/2021,2842318,2900,16916
Europe,Albania,27/03/2021,2842318,1827,18743
Europe,Albania,28/03/2021,2842318,13925,32668
Europe,Albania,29/03/2021,2842318,0,32668
Europe,Albania,30/03/2021,2842318,0,32668
Europe,Albania,31/03/2021,2842318,19525,52193
Europe,Albania,01/04/2021,2842318,16617,68810
Europe,Albania,02/04/2021,2842318,17023,85833
Europe,Albania,03/04/2021,2842318,13010,98843
Europe,Albania,04/04/2021,2842318,7386,106229
Europe,Albania,05/04/2021,2842318,13826,120055
Europe,Albania,06/04/2021,2842318,14880,134935
Europe,Albania,07/04/2021,2842318,10791,145726
Europe,Albania,08/04/2021,2842318,10163,155889
Europe,Albania,09/04/2021,2842318,8134,164023
Europe,Albania,10/04/2021,2842318,6134,170157
Europe,Albania,11/04/2021,2842318,0,170157
Europe,Albania,12/04/2021,2842318,0,170157
Europe,Albania,13/04/2021,2842318,13685,183842
Europe,Albania,14/04/2021,2842318,0,183842
Europe,Albania,15/04/2021,2842318,0,183842
Europe,Albania,16/04/2021,2842318,10134,193976
Europe,Albania,17/04/2021,2842318,10218,204194
Europe,Albania,18/04/2021,2842318,8065,212259
Europe,Albania,19/04/2021,2842318,13029,225288
Europe,Albania,20/04/2021,2842318,4066,229354
Europe,Albania,21/04/2021,2842318,22075,251429
Europe,Albania,22/04/2021,2842318,10923,262352
Europe,Albania,23/04/2021,2842318,8353,270705
Europe,Albania,24/04/2021,2842318,8713,279418
Europe,Albania,25/04/2021,2842318,0,279418
Europe,Albania,26/04/2021,2842318,0,279418
Europe,Albania,27/04/2021,2842318,8236,287654
Europe,Albania,28/04/2021,2842318,16773,304427
Europe,Albania,29/04/2021,2842318,19620,324047
Europe,Albania,30/04/2021,2842318,23655,347702
Europe,Albania,01/05/2021,2842318,17125,364827
Europe,Albania,02/05/2021,2842318,0,364827
Europe,Albania,03/05/2021,2842318,0,364827
Europe,Albania,04/05/2021,2842318,19886,384713
Europe,Albania,05/05/2021,2842318,19197,403910
Europe,Albania,06/05/2021,2842318,15642,419552
Europe,Albania,07/05/2021,2842318,13467,433019
Europe,Albania,08/05/2021,2842318,11073,444092
Europe,Albania,09/05/2021,2842318,3234,447326
Europe,Albania,10/05/2021,2842318,12959,460285
Europe,Albania,11/05/2021,2842318,9548,469833
Europe,Albania,12/05/2021,2842318,10169,480002
Europe,Albania,13/05/2021,2842318,5662,485664
Europe,Albania,14/05/2021,2842318,14992,500656
Europe,Albania,15/05/2021,2842318,0,500656
Europe,Albania,16/05/2021,2842318,0,500656
Europe,Albania,17/05/2021,2842318,0,500656
Europe,Albania,18/05/2021,2842318,8864,509520
Europe,Albania,19/05/2021,2842318,8864,518384
Europe,Albania,20/05/2021,2842318,5932,524316
Europe,Albania,21/05/2021,2842318,5103,529419
Europe,Albania,22/05/2021,2842318,0,529419
Europe,Albania,23/05/2021,2842318,0,529419
Europe,Albania,24/05/2021,2842318,8519,537938
Europe,Albania,25/05/2021,2842318,0,537938
Europe,Albania,26/05/2021,2842318,0,537938
Europe,Albania,27/05/2021,2842318,10057,547995
Europe,Albania,28/05/2021,2842318,0,547995
Europe,Albania,29/05/2021,2842318,0,547995
Europe,Albania,30/05/2021,2842318,0,547995
Europe,Albania,31/05/2021,2842318,4257,552252
Europe,Albania,01/06/2021,2842318,3881,556133
Europe,Albania,02/06/2021,2842318,0,556133
Europe,Albania,03/06/2021,2842318,0,556133
Europe,Albania,04/06/2021,2842318,0,556133
Europe,Albania,05/06/2021,2842318,0,556133
Europe,Albania,06/06/2021,2842318,0,556133
Europe,Albania,07/06/2021,2842318,5058,561191
Europe,Albania,08/06/2021,2842318,6310,567501
Europe,Albania,09/06/2021,2842318,6564,574065
Europe,Albania,10/06/2021,2842318,6497,580562
Europe,Albania,11/06/2021,2842318,7228,587790
Europe,Albania,12/06/2021,2842318,4587,592377
Europe,Albania,13/06/2021,2842318,1562,593939
Europe,Albania,14/06/2021,2842318,6105,600044
Europe,Albania,15/06/2021,2842318,5895,605939
Europe,Albania,16/06/2021,2842318,5797,611736
Europe,Albania,17/06/2021,2842318,8401,620137
Europe,Albania,18/06/2021,2842318,0,620137
Europe,Albania,19/06/2021,2842318,0,620137
Europe,Albania,20/06/2021,2842318,0,620137
Europe,Albania,21/06/2021,2842318,9140,629277
Europe,Albania,22/06/2021,2842318,11377,640654
Europe,Albania,23/06/2021,2842318,11445,652099
Europe,Albania,24/06/2021,2842318,10012,662111
Europe,Albania,25/06/2021,2842318,0,662111
Europe,Albania,26/06/2021,2842318,0,662111
Europe,Albania,27/06/2021,2842318,0,662111
Europe,Albania,28/06/2021,2842318,0,662111
Europe,Albania,29/06/2021,2842318,12059,674170
Europe,Albania,30/06/2021,2842318,12536,686706
Europe,Albania,01/07/2021,2842318,6452,693158
Europe,Albania,02/07/2021,2842318,7013,700171
Europe,Albania,03/07/2021,2842318,0,700171
Europe,Albania,04/07/2021,2842318,0,700171
Europe,Albania,05/07/2021,2842318,5531,705702
Europe,Albania,06/07/2021,2842318,5982,711684
Europe,Albania,07/07/2021,2842318,5600,717284
Europe,Albania,08/07/2021,2842318,5634,722918
Europe,Albania,09/07/2021,2842318,5257,728175
Europe,Albania,10/07/2021,2842318,4854,733029
Europe,Albania,11/07/2021,2842318,1394,734423
Europe,Albania,12/07/2021,2842318,6432,740855
Europe,Albania,13/07/2021,2842318,6433,747288
Europe,Albania,14/07/2021,2842318,7832,755120
Europe,Albania,15/07/2021,2842318,8609,763729
Europe,Albania,16/07/2021,2842318,7934,771663
Europe,Albania,17/07/2021,2842318,7093,778756
Europe,Albania,18/07/2021,2842318,2230,780986
Europe,Albania,19/07/2021,2842318,0,780986
Europe,Albania,20/07/2021,2842318,0,780986
Europe,Albania,21/07/2021,2842318,13029,794015
Europe,Albania,22/07/2021,2842318,14332,808347
Europe,Albania,23/07/2021,2842318,0,808347
Europe,Albania,24/07/2021,2842318,0,808347
Europe,Albania,25/07/2021,2842318,0,808347
Europe,Albania,26/07/2021,2842318,0,808347
Europe,Albania,27/07/2021,2842318,0,808347
Europe,Albania,28/07/2021,2842318,0,808347
Europe,Albania,29/07/2021,2842318,0,808347
Europe,Albania,30/07/2021,2842318,11078,819425
Europe,Albania,31/07/2021,2842318,8086,827511
Europe,Albania,01/08/2021,2842318,4154,831665
Europe,Albania,02/08/2021,2842318,9674,841339
Europe,Albania,03/08/2021,2842318,8879,850218
Europe,Albania,04/08/2021,2842318,7765,857983
Europe,Albania,05/08/2021,2842318,8631,866614
Europe,Albania,06/08/2021,2842318,0,866614
Europe,Albania,07/08/2021,2842318,0,866614
Europe,Albania,08/08/2021,2842318,0,866614
Europe,Albania,09/08/2021,2842318,0,866614
Europe,Albania,10/08/2021,2842318,0,866614
Europe,Albania,11/08/2021,2842318,0,866614
Europe,Albania,12/08/2021,2842318,0,866614
Europe,Albania,13/08/2021,2842318,0,866614
Europe,Albania,14/08/2021,2842318,0,866614
Europe,Albania,15/08/2021,2842318,0,866614
Europe,Albania,16/08/2021,2842318,9556,876170
Europe,Albania,17/08/2021,2842318,9585,885755
Europe,Albania,18/08/2021,2842318,0,885755
Europe,Albania,19/08/2021,2842318,0,885755
Europe,Albania,20/08/2021,2842318,0,885755
Europe,Albania,21/08/2021,2842318,0,885755
Europe,Albania,22/08/2021,2842318,3414,889169
Europe,Albania,23/08/2021,2842318,9950,899119
Europe,Albania,24/08/2021,2842318,9677,908796
Europe,Albania,25/08/2021,2842318,9263,918059
Europe,Albania,26/08/2021,2842318,10254,928313
Europe,Albania,27/08/2021,2842318,12070,940383
Europe,Albania,28/08/2021,2842318,0,940383
Europe,Albania,29/08/2021,2842318,0,940383
Europe,Albania,30/08/2021,2842318,13284,953667
Europe,Albania,31/08/2021,2842318,14268,967935
Europe,Albania,01/09/2021,2842318,12934,980869
Europe,Albania,02/09/2021,2842318,14648,995517
Europe,Albania,03/09/2021,2842318,0,995517
Europe,Albania,04/09/2021,2842318,0,995517
Europe,Albania,05/09/2021,2842318,0,995517
Europe,Albania,06/09/2021,2842318,0,995517
Europe,Albania,07/09/2021,2842318,14394,1009911
Europe,Albania,08/09/2021,2842318,13687,1023598
Europe,Albania,09/09/2021,2842318,12089,1035687
Europe,Albania,10/09/2021,2842318,10173,1045860
Europe,Albania,11/09/2021,2842318,8621,1054481
Europe,Albania,12/09/2021,2842318,3356,1057837
Europe,Albania,13/09/2021,2842318,8605,1066442
Europe,Albania,14/09/2021,2842318,7954,1074396
Europe,Albania,15/09/2021,2842318,7525,1081921
Europe,Albania,16/09/2021,2842318,7350,1089271
Europe,Albania,17/09/2021,2842318,7253,1096524
Europe,Albania,18/09/2021,2842318,0,1096524
Europe,Albania,19/09/2021,2842318,0,1096524
Europe,Albania,20/09/2021,2842318,7711,1104235
Europe,Albania,21/09/2021,2842318,7995,1112230
Europe,Albania,22/09/2021,2842318,8503,1120733
Europe,Albania,23/09/2021,2842318,9551,1130284
Europe,Albania,24/09/2021,2842318,9911,1140195
Europe,Albania,25/09/2021,2842318,0,1140195
Europe,Albania,26/09/2021,2842318,0,1140195
Europe,Albania,27/09/2021,2842318,0,1140195
Europe,Albania,28/09/2021,2842318,8863,1149058
Europe,Albania,29/09/2021,2842318,8553,1157611
Europe,Albania,30/09/2021,2842318,8824,1166435
Europe,Albania,01/10/2021,2842318,7733,1174168
Europe,Albania,02/10/2021,2842318,6934,1181102
Europe,Albania,03/10/2021,2842318,0,1181102
Europe,Albania,04/10/2021,2842318,0,1181102
Europe,Albania,05/10/2021,2842318,6828,1187930
Europe,Albania,06/10/2021,2842318,6551,1194481
Europe,Albania,07/10/2021,2842318,5891,1200372
Europe,Albania,08/10/2021,2842318,5608,1205980
Europe,Albania,09/10/2021,2842318,5759,1211739
Europe,Albania,10/10/2021,2842318,0,1211739
Europe,Albania,11/10/2021,2842318,0,1211739
Europe,Albania,12/10/2021,2842318,6634,1218373
Europe,Albania,13/10/2021,2842318,6147,1224520
Europe,Albania,14/10/2021,2842318,0,1224520
Europe,Albania,15/10/2021,2842318,0,1224520
Europe,Albania,16/10/2021,2842318,0,1224520
Europe,Albania,17/10/2021,2842318,0,1224520
Europe,Albania,18/10/2021,2842318,5805,1230325
Europe,Albania,19/10/2021,2842318,5973,1236298
Europe,Albania,20/10/2021,2842318,5981,1242279
Europe,Albania,21/10/2021,2842318,5720,1247999
Europe,Albania,22/10/2021,2842318,5607,1253606
Europe,Albania,23/10/2021,2842318,0,1253606
Europe,Albania,24/10/2021,2842318,0,1253606
Europe,Albania,25/10/2021,2842318,5488,1259094
Europe,Albania,26/10/2021,2842318,0,1259094
Europe,Albania,27/10/2021,2842318,0,1259094
Europe,Albania,28/10/2021,2842318,5611,1264705
Europe,Albania,29/10/2021,2842318,5172,1269877
Europe,Albania,30/10/2021,2842318,0,1269877
Europe,Albania,31/10/2021,2842318,0,1269877
Europe,Albania,01/11/2021,2842318,0,1269877
Europe,Albania,02/11/2021,2842318,0,1269877
Europe,Albania,03/11/2021,2842318,0,1269877
Europe,Albania,04/11/2021,2842318,0,1269877
Europe,Albania,05/11/2021,2842318,0,1269877
Europe,Albania,06/11/2021,2842318,0,1269877
Europe,Albania,07/11/2021,2842318,2472,1272349
Europe,Albania,08/11/2021,2842318,0,1272349
Europe,Albania,09/11/2021,2842318,0,1272349
Europe,Albania,10/11/2021,2842318,8614,1280963
